doc_id,file_name,strategy,chunk_number,chunk_id,length_chars,content
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 38,hoc_phi_che_do_chinh_sach::recursive::chunk_37,187,"    - * Sinh viên là người dân tộc thiểu số, đồng thời thỏa mãn 2 tiêu
        chí: Thuộc hộ nghèo/hộ cận nghèo theo quy định của Chính phủ
        và Thi đỗ vào Trường Đại học Công nghệ."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 39,hoc_phi_che_do_chinh_sach::recursive::chunk_38,57,      * Sinh viên là người dân tộc thiểu số rất ít người.
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 1,kham_chua_benh::fixed_size::chunk_0,200,"
Bệnh viện Đại học Quốc gia Hà Nội (Hospital of Vietnam National University, Hanoi - tên
viết tắt VNU Hospital) được thành lập từ năm 2011 và đang trong quá trình xây dựng cơ sở vật chất, đầu tư
trang"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 2,kham_chua_benh::fixed_size::chunk_1,200," thiết bị. Bệnh viện Đại học Quốc gia Hà Nội là một trong các Bệnh viện đại học, mô hình mới về đào
tạo, nghiên cứu kết hợp với cung cấp dịch vụ y tế chất lượng cao đáp ứng nhu cầu xã hội, thuộc hệ th"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 3,kham_chua_benh::fixed_size::chunk_2,200,"ống khám
chữa bệnh của Bộ Y tế.

Việc khám chữa bệnh ngoại trú (bao gồm cả khám bảo hiểm và
dịch vụ), khám sức khỏe định
kỳ, khám cấp giấy chứng nhận sức khỏe cho các đơn vị trong nước và người nước n"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 4,kham_chua_benh::fixed_size::chunk_3,200,"goài được Bệnh viện giao cho
Phòng khám đa khoa 182 Lương Thế Vinh (Phòng khám trực thuộc Bệnh viện). Hiện nay, Phòng khám Đa khoa 182
Lương Thế Vinh phục vụ chăm sóc sức khỏe cho hơn 45.000 Cán bộ, G"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 5,kham_chua_benh::fixed_size::chunk_4,200,"iảng viên, Học sinh, Sinh viên trong hệ
thống ĐHQGHN và khu vực dân cư lân cận. Phòng khám Đa khoa 182 Lương Thế Vinh có tư cách pháp nhân, con dấu
và tài khoản riêng và giao cho Bệnh viện ĐHQGHN quản"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 6,kham_chua_benh::fixed_size::chunk_5,200," lý. Ngày 22/07/2013, Bộ y tế đã thẩm định, cấp phép
hoạt động khám, chữa bệnh theo Giấy phép số 02/BYT-GPHĐ; và phê duyệt danh mục 494 kỹ thuật chuyên môn đối
với Phòng khám đa Khoa 182 Lương Thế Vin"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 7,kham_chua_benh::fixed_size::chunk_6,200,"h trực thuộc ĐHQGHN theo Quyết định số 2631/QĐ-BYT ngày 22/07/2013
của Bộ trưởng Bộ y tế.

Việc khám sức khỏe của sinh viên mới nhập học, sinh viên chuẩn
bị tốt nghiệp và khám chữa
bệnh của sinh viên "
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 8,kham_chua_benh::fixed_size::chunk_7,200,"trong ĐHQGHN nói chung và sinh viên Trường Đại học Công nghệ nói riêng sẽ được thực hiện
tại Bệnh viện ĐHQGHN.

Thông tin liên quan đến bảo hiểm y tế, bảo hiểm
thân thể, thủ tục khám chữa bệnh và than"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 9,kham_chua_benh::fixed_size::chunk_8,200,"h toán quyền lợi bảo hiểm, sinh viên liên hệ với phòng CTSV theo số
ĐT: 024 3754 8864 hoặc cô Bùi Thị
Thu Hương theo email: huongbtt@vnu.edu.vn.

Cơ sở 1: Phòng khám đa khoa 182 Lương
Thế Vinh

Địa ch"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 10,kham_chua_benh::fixed_size::chunk_9,200,"ỉ: 182 Lương Thế Vinh, Thanh Xuân, Hà Nội

Số điện thoại: 0243 554
4833

Cơ sở 2: Cơ sở khám chữa bệnh Phạm Văn
Đồng

Địa chỉ: Số 2 Phạm Văn Đồng, Cầu Giấy, Hà Nội

Số điện thoại: 0243 754
9559

Chi t"
kham_chua_benh,kham_chua_benh.md,fixed_size,Chunk 11,kham_chua_benh::fixed_size::chunk_10,198,"iết xem tại: [http://bvdhqghn.vn/](http://bvdhqghn.vn/)

Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trường ĐHCN
"
kham_chua_benh,kham_chua_benh.md,by_sentences,Chunk 1,kham_chua_benh::by_sentences::chunk_0,699,"Bệnh viện Đại học Quốc gia Hà Nội (Hospital of Vietnam National University, Hanoi - tên
viết tắt VNU Hospital) được thành lập từ năm 2011 và đang trong quá trình xây dựng cơ sở vật chất, đầu tư
trang thiết bị. Bệnh viện Đại học Quốc gia Hà Nội là một trong các Bệnh viện đại học, mô hình mới về đào
tạo, nghiên cứu kết hợp với cung cấp dịch vụ y tế chất lượng cao đáp ứng nhu cầu xã hội, thuộc hệ thống khám
chữa bệnh của Bộ Y tế. Việc khám chữa bệnh ngoại trú (bao gồm cả khám bảo hiểm và
dịch vụ), khám sức khỏe định
kỳ, khám cấp giấy chứng nhận sức khỏe cho các đơn vị trong nước và người nước ngoài được Bệnh viện giao cho
Phòng khám đa khoa 182 Lương Thế Vinh (Phòng khám trực thuộc Bệnh viện)."
kham_chua_benh,kham_chua_benh.md,by_sentences,Chunk 2,kham_chua_benh::by_sentences::chunk_1,587,"Hiện nay, Phòng khám Đa khoa 182
Lương Thế Vinh phục vụ chăm sóc sức khỏe cho hơn 45.000 Cán bộ, Giảng viên, Học sinh, Sinh viên trong hệ
thống ĐHQGHN và khu vực dân cư lân cận. Phòng khám Đa khoa 182 Lương Thế Vinh có tư cách pháp nhân, con dấu
và tài khoản riêng và giao cho Bệnh viện ĐHQGHN quản lý. Ngày 22/07/2013, Bộ y tế đã thẩm định, cấp phép
hoạt động khám, chữa bệnh theo Giấy phép số 02/BYT-GPHĐ; và phê duyệt danh mục 494 kỹ thuật chuyên môn đối
với Phòng khám đa Khoa 182 Lương Thế Vinh trực thuộc ĐHQGHN theo Quyết định số 2631/QĐ-BYT ngày 22/07/2013
của Bộ trưởng Bộ y tế."
kham_chua_benh,kham_chua_benh.md,by_sentences,Chunk 3,kham_chua_benh::by_sentences::chunk_2,904,"Việc khám sức khỏe của sinh viên mới nhập học, sinh viên chuẩn
bị tốt nghiệp và khám chữa
bệnh của sinh viên trong ĐHQGHN nói chung và sinh viên Trường Đại học Công nghệ nói riêng sẽ được thực hiện
tại Bệnh viện ĐHQGHN. Thông tin liên quan đến bảo hiểm y tế, bảo hiểm
thân thể, thủ tục khám chữa bệnh và thanh toán quyền lợi bảo hiểm, sinh viên liên hệ với phòng CTSV theo số
ĐT: 024 3754 8864 hoặc cô Bùi Thị
Thu Hương theo email: huongbtt@vnu.edu.vn. Cơ sở 1: Phòng khám đa khoa 182 Lương
Thế Vinh

Địa chỉ: 182 Lương Thế Vinh, Thanh Xuân, Hà Nội

Số điện thoại: 0243 554
4833

Cơ sở 2: Cơ sở khám chữa bệnh Phạm Văn
Đồng

Địa chỉ: Số 2 Phạm Văn Đồng, Cầu Giấy, Hà Nội

Số điện thoại: 0243 754
9559

Chi tiết xem tại: [http://bvdhqghn.vn/](http://bvdhqghn.vn/)

Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trường ĐHCN"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 1,kham_chua_benh::recursive::chunk_0,194,"
Bệnh viện Đại học Quốc gia Hà Nội (Hospital of Vietnam National University, Hanoi - tên
viết tắt VNU Hospital) được thành lập từ năm 2011 và đang trong quá trình xây dựng cơ sở vật chất, đầu tư"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 2,kham_chua_benh::recursive::chunk_1,104,"trang thiết bị. Bệnh viện Đại học Quốc gia Hà Nội là một trong các Bệnh viện đại học, mô hình mới về đào"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 3,kham_chua_benh::recursive::chunk_2,131,"tạo, nghiên cứu kết hợp với cung cấp dịch vụ y tế chất lượng cao đáp ứng nhu cầu xã hội, thuộc hệ thống khám
chữa bệnh của Bộ Y tế."
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 4,kham_chua_benh::recursive::chunk_3,195,"Việc khám chữa bệnh ngoại trú (bao gồm cả khám bảo hiểm và
dịch vụ), khám sức khỏe định
kỳ, khám cấp giấy chứng nhận sức khỏe cho các đơn vị trong nước và người nước ngoài được Bệnh viện giao cho"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 5,kham_chua_benh::recursive::chunk_4,105,"Phòng khám đa khoa 182 Lương Thế Vinh (Phòng khám trực thuộc Bệnh viện). Hiện nay, Phòng khám Đa khoa 182"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 6,kham_chua_benh::recursive::chunk_5,104,"Lương Thế Vinh phục vụ chăm sóc sức khỏe cho hơn 45.000 Cán bộ, Giảng viên, Học sinh, Sinh viên trong hệ"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 7,kham_chua_benh::recursive::chunk_6,107,"thống ĐHQGHN và khu vực dân cư lân cận. Phòng khám Đa khoa 182 Lương Thế Vinh có tư cách pháp nhân, con dấu"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 8,kham_chua_benh::recursive::chunk_7,104,"và tài khoản riêng và giao cho Bệnh viện ĐHQGHN quản lý. Ngày 22/07/2013, Bộ y tế đã thẩm định, cấp phép"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 9,kham_chua_benh::recursive::chunk_8,106,"hoạt động khám, chữa bệnh theo Giấy phép số 02/BYT-GPHĐ; và phê duyệt danh mục 494 kỹ thuật chuyên môn đối"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 10,kham_chua_benh::recursive::chunk_9,129,"với Phòng khám đa Khoa 182 Lương Thế Vinh trực thuộc ĐHQGHN theo Quyết định số 2631/QĐ-BYT ngày 22/07/2013
của Bộ trưởng Bộ y tế."
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 11,kham_chua_benh::recursive::chunk_10,197,"Việc khám sức khỏe của sinh viên mới nhập học, sinh viên chuẩn
bị tốt nghiệp và khám chữa
bệnh của sinh viên trong ĐHQGHN nói chung và sinh viên Trường Đại học Công nghệ nói riêng sẽ được thực hiện"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 12,kham_chua_benh::recursive::chunk_11,21,tại Bệnh viện ĐHQGHN.
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 13,kham_chua_benh::recursive::chunk_12,189,"Thông tin liên quan đến bảo hiểm y tế, bảo hiểm
thân thể, thủ tục khám chữa bệnh và thanh toán quyền lợi bảo hiểm, sinh viên liên hệ với phòng CTSV theo số
ĐT: 024 3754 8864 hoặc cô Bùi Thị"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 14,kham_chua_benh::recursive::chunk_13,167,"Thu Hương theo email: huongbtt@vnu.edu.vn.Cơ sở 1: Phòng khám đa khoa 182 Lương
Thế Vinh

Địa chỉ: 182 Lương Thế Vinh, Thanh Xuân, Hà Nội

Số điện thoại: 0243 554
4833"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 15,kham_chua_benh::recursive::chunk_14,182,"Cơ sở 2: Cơ sở khám chữa bệnh Phạm Văn
Đồng

Địa chỉ: Số 2 Phạm Văn Đồng, Cầu Giấy, Hà Nội

Số điện thoại: 0243 754
9559

Chi tiết xem tại: [http://bvdhqghn.vn/](http://bvdhqghn.vn/)"
kham_chua_benh,kham_chua_benh.md,recursive,Chunk 16,kham_chua_benh::recursive::chunk_15,140,"Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trường ĐHCN"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 1,ky_tuc_xa::fixed_size::chunk_0,200,"
Ký túc xá là cơ sở dùng chung trong toàn ĐHQGHN do Trung tâm hỗ trợ sinh viên của ĐHQGHN
quản lý. Có 3 khu Ký túc xá: Ký túc xá Mễ Trì tại địa chỉ 182 Lương Thế Vinh (phục vụ cho sinh viên các
Trường"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 2,ky_tuc_xa::fixed_size::chunk_1,200," ĐH Khoa học Tự nhiên, ĐH Khoa học Xã hội và Nhân văn); Ký túc xá Ngoại Ngữ tại địa chỉ 144 Xuân Thủy
(gần khuôn viên UET) phục vụ cho các Trường ĐH Ngoại Ngữ, ĐH Công nghệ, ĐH Kinh tế, Khoa Luật…; Ký"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 3,ky_tuc_xa::fixed_size::chunk_2,200," túc xá Mỹ
Đình tại địa chỉ đường Hàm Nghi, gần sân vận động Mỹ Đình (cách UET 2 km) phụ vụ cho các trường ở khu vực
144 Xuân Thủy, trong đó có Trường ĐH Công nghệ. Hàng năm, Ký túc xá Ngoại Ngữ dành "
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 4,ky_tuc_xa::fixed_size::chunk_3,200,"khoảng 300 suất cho sinh
viên của Trường ĐH Công nghệ, ưu tiên cho các đối tượng con em chính sách, vùng sâu vùng xa, biên giới hải
đảo, dân tộc thiểu số…Ký túc xá Mỹ Đình dành khoảng 500 suất cho mọi"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 5,ky_tuc_xa::fixed_size::chunk_4,200," đối tượng sinh viên của Trường ĐH Công
nghệ có nhu cầu.
Chi tiết sinh viên xem tại các đường link sau:

Chi tiết sinh viên xem tại đường link sau:

[http://css.vnu.edu.vn/](http://css.vnu.edu.vn/)

!"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 6,ky_tuc_xa::fixed_size::chunk_5,200,"[](./Ký túc xá_files/ktxnn.jpg)
![](./Ký túc xá_files/ktxmd.jpg)

Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trườn"
ky_tuc_xa,ky_tuc_xa.md,fixed_size,Chunk 7,ky_tuc_xa::fixed_size::chunk_6,7,"g ĐHCN
"
ky_tuc_xa,ky_tuc_xa.md,by_sentences,Chunk 1,ky_tuc_xa::by_sentences::chunk_0,855,"Ký túc xá là cơ sở dùng chung trong toàn ĐHQGHN do Trung tâm hỗ trợ sinh viên của ĐHQGHN
quản lý. Có 3 khu Ký túc xá: Ký túc xá Mễ Trì tại địa chỉ 182 Lương Thế Vinh (phục vụ cho sinh viên các
Trường ĐH Khoa học Tự nhiên, ĐH Khoa học Xã hội và Nhân văn); Ký túc xá Ngoại Ngữ tại địa chỉ 144 Xuân Thủy
(gần khuôn viên UET) phục vụ cho các Trường ĐH Ngoại Ngữ, ĐH Công nghệ, ĐH Kinh tế, Khoa Luật…; Ký túc xá Mỹ
Đình tại địa chỉ đường Hàm Nghi, gần sân vận động Mỹ Đình (cách UET 2 km) phụ vụ cho các trường ở khu vực
144 Xuân Thủy, trong đó có Trường ĐH Công nghệ. Hàng năm, Ký túc xá Ngoại Ngữ dành khoảng 300 suất cho sinh
viên của Trường ĐH Công nghệ, ưu tiên cho các đối tượng con em chính sách, vùng sâu vùng xa, biên giới hải
đảo, dân tộc thiểu số…Ký túc xá Mỹ Đình dành khoảng 500 suất cho mọi đối tượng sinh viên của Trường ĐH Công
nghệ có nhu cầu."
ky_tuc_xa,ky_tuc_xa.md,by_sentences,Chunk 2,ky_tuc_xa::by_sentences::chunk_1,349,"Chi tiết sinh viên xem tại các đường link sau:

Chi tiết sinh viên xem tại đường link sau:

[http://css.vnu.edu.vn/](http://css.vnu.edu.vn/)

![](./Ký túc xá_files/ktxnn.jpg)
![](./Ký túc xá_files/ktxmd.jpg)

Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trường ĐHCN"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 1,ky_tuc_xa::recursive::chunk_0,193,"
Ký túc xá là cơ sở dùng chung trong toàn ĐHQGHN do Trung tâm hỗ trợ sinh viên của ĐHQGHN
quản lý. Có 3 khu Ký túc xá: Ký túc xá Mễ Trì tại địa chỉ 182 Lương Thế Vinh (phục vụ cho sinh viên các"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 2,ky_tuc_xa::recursive::chunk_1,107,"Trường ĐH Khoa học Tự nhiên, ĐH Khoa học Xã hội và Nhân văn); Ký túc xá Ngoại Ngữ tại địa chỉ 144 Xuân Thủy"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 3,ky_tuc_xa::recursive::chunk_2,108,"(gần khuôn viên UET) phục vụ cho các Trường ĐH Ngoại Ngữ, ĐH Công nghệ, ĐH Kinh tế, Khoa Luật…; Ký túc xá Mỹ"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 4,ky_tuc_xa::recursive::chunk_3,105,"Đình tại địa chỉ đường Hàm Nghi, gần sân vận động Mỹ Đình (cách UET 2 km) phụ vụ cho các trường ở khu vực"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 5,ky_tuc_xa::recursive::chunk_4,107,"144 Xuân Thủy, trong đó có Trường ĐH Công nghệ. Hàng năm, Ký túc xá Ngoại Ngữ dành khoảng 300 suất cho sinh"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 6,ky_tuc_xa::recursive::chunk_5,106,"viên của Trường ĐH Công nghệ, ưu tiên cho các đối tượng con em chính sách, vùng sâu vùng xa, biên giới hải"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 7,ky_tuc_xa::recursive::chunk_6,171,"đảo, dân tộc thiểu số…Ký túc xá Mỹ Đình dành khoảng 500 suất cho mọi đối tượng sinh viên của Trường ĐH Công
nghệ có nhu cầu.
Chi tiết sinh viên xem tại các đường link sau:"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 8,ky_tuc_xa::recursive::chunk_7,159,"Chi tiết sinh viên xem tại đường link sau:

[http://css.vnu.edu.vn/](http://css.vnu.edu.vn/)

![](./Ký túc xá_files/ktxnn.jpg)
![](./Ký túc xá_files/ktxmd.jpg)"
ky_tuc_xa,ky_tuc_xa.md,recursive,Chunk 9,ky_tuc_xa::recursive::chunk_8,140,"Phòng 104-E3, 144 Xuân Thủy, Cầu Giấy, Hà Nội

Email: ctsv\_dhcn@vnu.edu.vn

ĐT: 02437548864

Biên tập: Phòng CTSV

Thiết kế: SV Trường ĐHCN"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 1,lich_su_truyen_thong::fixed_size::chunk_0,200,"
Lịch sử hình thành và phát triển của Trường Đại học Công nghệ

* Ngày 18/10/1999: Thành lập Khoa Công nghệ tiền thân của Trường ĐH Công nghệ sau này.
* Ngày 25/05/2004: Thành lập Trường ĐH Công nghệ "
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 2,lich_su_truyen_thong::fixed_size::chunk_1,200,"trên cơ sở Khoa Công nghệ.

[Chi tiết](https://uet.vnu.edu.vn/lich-su/)

Giá trị cốt lõi

Đổi mới sáng tạo

Hợp tác

Chất lượng cao

Nhân văn

Khẩu hiệu hành động

“Creative Thinking for the Future”

"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 3,lich_su_truyen_thong::fixed_size::chunk_2,200,"Quy tắc ứng xử của người học

![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)

* Thực hiện văn hóa UET theo các giá trị cốt lõi.
* Trang phục gọn gàng, lịch sự, mang theo thẻ SV"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 4,lich_su_truyen_thong::fixed_size::chunk_3,200," khi đến trường.
* Xếp hàng khi giao dịch, tham gia các hoạt động.
* Có thái độ hòa nhã, khiêm tốn, kính trọng, lễ phép và tôn trọng người khác.
* Không hút thuốc, sử dụng các chất kích thích, chất ch"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 5,lich_su_truyen_thong::fixed_size::chunk_4,200,"áy nổ, không tham gia các hoạt động
  tệ
  nạn xã hội.
* Đi học đúng giờ và không làm việc riêng trong lớp học.
* Không xả rác trong khuôn viên Nhà trường và trong phòng học, có ý thức bảo vệ môi
  tr"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 6,lich_su_truyen_thong::fixed_size::chunk_5,200,"ường.
* Có ý thức giữ gìn, bảo quản tài sản chung (cứng và mềm).

![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)

* Chấp hành tốt mọi nội quy và quy chế, nộp học phí đúng thời "
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 7,lich_su_truyen_thong::fixed_size::chunk_6,200,"gian quy định.
* Không xúc phạm, quấy rối người khác dưới mọi hình thức.
* Không truyền bá tôn giáo, không tham gia các hoạt động trái pháp luật.
* Không sử dụng mạng xã hội để đưa tin sai sự thật.
* "
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 8,lich_su_truyen_thong::fixed_size::chunk_7,200,"Đoàn kết, tận tình hỗ trợ và giúp đỡ người khác.
* Tích cực, tự giác và chủ động trong các hoạt động học tập và nghiên cứu.
* Trung thực, nghiêm túc trong thi cử, báo cáo và các hoạt động liên quan đế"
lich_su_truyen_thong,lich_su_truyen_thong.md,fixed_size,Chunk 9,lich_su_truyen_thong::fixed_size::chunk_8,74,"n học thuật.
* Kiên quyết đấu tranh chống lại hành vi tiêu cực, gian lận.
"
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 1,lich_su_truyen_thong::by_sentences::chunk_0,549,"Lịch sử hình thành và phát triển của Trường Đại học Công nghệ

* Ngày 18/10/1999: Thành lập Khoa Công nghệ tiền thân của Trường ĐH Công nghệ sau này. * Ngày 25/05/2004: Thành lập Trường ĐH Công nghệ trên cơ sở Khoa Công nghệ. [Chi tiết](https://uet.vnu.edu.vn/lich-su/)

Giá trị cốt lõi

Đổi mới sáng tạo

Hợp tác

Chất lượng cao

Nhân văn

Khẩu hiệu hành động

“Creative Thinking for the Future”

Quy tắc ứng xử của người học

![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)

* Thực hiện văn hóa UET theo các giá trị cốt lõi."
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 2,lich_su_truyen_thong::by_sentences::chunk_1,192,"* Trang phục gọn gàng, lịch sự, mang theo thẻ SV khi đến trường. * Xếp hàng khi giao dịch, tham gia các hoạt động. * Có thái độ hòa nhã, khiêm tốn, kính trọng, lễ phép và tôn trọng người khác."
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 3,lich_su_truyen_thong::by_sentences::chunk_2,260,"* Không hút thuốc, sử dụng các chất kích thích, chất cháy nổ, không tham gia các hoạt động
  tệ
  nạn xã hội. * Đi học đúng giờ và không làm việc riêng trong lớp học. * Không xả rác trong khuôn viên Nhà trường và trong phòng học, có ý thức bảo vệ môi
  trường."
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 4,lich_su_truyen_thong::by_sentences::chunk_3,265,"* Có ý thức giữ gìn, bảo quản tài sản chung (cứng và mềm). ![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)

* Chấp hành tốt mọi nội quy và quy chế, nộp học phí đúng thời gian quy định. * Không xúc phạm, quấy rối người khác dưới mọi hình thức."
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 5,lich_su_truyen_thong::by_sentences::chunk_4,175,"* Không truyền bá tôn giáo, không tham gia các hoạt động trái pháp luật. * Không sử dụng mạng xã hội để đưa tin sai sự thật. * Đoàn kết, tận tình hỗ trợ và giúp đỡ người khác."
lich_su_truyen_thong,lich_su_truyen_thong.md,by_sentences,Chunk 6,lich_su_truyen_thong::by_sentences::chunk_5,224,"* Tích cực, tự giác và chủ động trong các hoạt động học tập và nghiên cứu. * Trung thực, nghiêm túc trong thi cử, báo cáo và các hoạt động liên quan đến học thuật. * Kiên quyết đấu tranh chống lại hành vi tiêu cực, gian lận."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 1,lich_su_truyen_thong::recursive::chunk_0,62,"
Lịch sử hình thành và phát triển của Trường Đại học Công nghệ"
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 2,lich_su_truyen_thong::recursive::chunk_1,162,"* Ngày 18/10/1999: Thành lập Khoa Công nghệ tiền thân của Trường ĐH Công nghệ sau này.
* Ngày 25/05/2004: Thành lập Trường ĐH Công nghệ trên cơ sở Khoa Công nghệ."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 3,lich_su_truyen_thong::recursive::chunk_2,170,"[Chi tiết](https://uet.vnu.edu.vn/lich-su/)

Giá trị cốt lõi

Đổi mới sáng tạo

Hợp tác

Chất lượng cao

Nhân văn

Khẩu hiệu hành động

“Creative Thinking for the Future”"
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 4,lich_su_truyen_thong::recursive::chunk_3,100,"Quy tắc ứng xử của người học

![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)"
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 5,lich_su_truyen_thong::recursive::chunk_4,164,"* Thực hiện văn hóa UET theo các giá trị cốt lõi.
* Trang phục gọn gàng, lịch sự, mang theo thẻ SV khi đến trường.
* Xếp hàng khi giao dịch, tham gia các hoạt động."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 6,lich_su_truyen_thong::recursive::chunk_5,187,"* Có thái độ hòa nhã, khiêm tốn, kính trọng, lễ phép và tôn trọng người khác.
* Không hút thuốc, sử dụng các chất kích thích, chất cháy nổ, không tham gia các hoạt động
  tệ
  nạn xã hội."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 7,lich_su_truyen_thong::recursive::chunk_6,150,"* Đi học đúng giờ và không làm việc riêng trong lớp học.
* Không xả rác trong khuôn viên Nhà trường và trong phòng học, có ý thức bảo vệ môi
  trường."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 8,lich_su_truyen_thong::recursive::chunk_7,128,"* Có ý thức giữ gìn, bảo quản tài sản chung (cứng và mềm).![positive-vote.png](./Lịch sử - Truyền thống_files/positive-vote.png)"
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 9,lich_su_truyen_thong::recursive::chunk_8,134,"* Chấp hành tốt mọi nội quy và quy chế, nộp học phí đúng thời gian quy định.
* Không xúc phạm, quấy rối người khác dưới mọi hình thức."
lich_su_truyen_thong,lich_su_truyen_thong.md,recursive,Chunk 10,lich_su_truyen_thong::recursive::chunk_9,175,"* Không truyền bá tôn giáo, không tham gia các hoạt động trái pháp luật.
* Không sử dụng mạng xã hội để đưa tin sai sự thật.
* Đoàn kết, tận tình hỗ trợ và giúp đỡ người khác."
